MOIS,DATE,ANNEE,CATEGORIE,SOUS-CATEGORIE,PRODUITS,UNITE,VILLE,PRIX
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,BOUAKE,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,MAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,YAMOUSSOUKRO,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,ABIDJAN,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,BOUAKE,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,KORHOGO,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,MAN,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,SANPEDRO,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ORANGE (kg),kilogramme,YAMOUSSOUKRO,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,ABIDJAN,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,BOUAKE,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,KORHOGO,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,MAN,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,SANPEDRO,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,PAPAYE (kg),kilogramme,YAMOUSSOUKRO,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,ABIDJAN,450
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,KORHOGO,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,MAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,YAMOUSSOUKRO,400
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,ABIDJAN,2300
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ANACARDE(500 g.),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,ABIDJAN,1000
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE ARACHIDE (400 g.),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,ABIDJAN,2000
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,PATE PISTACHE(400 g.),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,ABIDJAN,1200
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE BOEUF (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,ABIDJAN,1200
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PATTES DE PORC (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,ABIDJAN,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,BOUAKE,1200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,KORHOGO,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,MAN,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,SANPEDRO,1300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,ABIDJAN,2200
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CARPE IMPORTE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,ABIDJAN,2000
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON CHINCHARD IMPORTE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,ABIDJAN,1500
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON MAQUEREAU IMPORTE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,ABIDJAN,2500
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON SOSSO IMPORTE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,ABIDJAN,850
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,BOUAKE,900
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,KORHOGO,900
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,MAN,900
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,SANPEDRO,900
mai,2022-05-30,2022,PRODUITS FRAIS,POISSONNERIE,POISSON THON (kg),kilogramme,YAMOUSSOUKRO,900
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,ABIDJAN,700
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,BOUAKE,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,KORHOGO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,MAN,2000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,SANPEDRO,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,YAMOUSSOUKRO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,ABIDJAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,MAN,650
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,ABIDJAN,2500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,PONDEUSE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,ABIDJAN,2000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,BOUAKE,2200
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,KORHOGO,2000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,MAN,2200
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,SANPEDRO,2100
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,YAMOUSSOUKRO,2200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,ABIDJAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,KORHOGO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,MAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (kg),kilogramme,YAMOUSSOUKRO,400
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,ABIDJAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,ABIDJAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,ABIDJAN,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,BOUAKE,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,KORHOGO,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,MAN,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,SANPEDRO,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,YAMOUSSOUKRO,800
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,ABIDJAN,2800
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,BOUAKE,2500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,KORHOGO,2000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,MAN,2600
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,SANPEDRO,2600
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,YAMOUSSOUKRO,2500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,ABIDJAN,3000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,BOUAKE,2800
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,KORHOGO,2500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,MAN,2800
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,SANPEDRO,3000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,YAMOUSSOUKRO,3000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,ABIDJAN,4300
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,ABIDJAN,2000
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,YAMOUSSOUKRO
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,ABIDJAN,1000
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,BOUAKE
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,KORHOGO
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,MAN
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,SANPEDRO
juin,2022-06-13,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,YAMOUSSOUKRO
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,ABIDJAN,350
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,BOUAKE,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,KORHOGO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,MAN,200
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,SANPEDRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,YAMOUSSOUKRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,ABIDJAN,900
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,BOUAKE,750
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,KORHOGO,650
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,MAN,800
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,SANPEDRO,900
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,YAMOUSSOUKRO,750
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,ABIDJAN,350
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,BOUAKE,200
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,KORHOGO,300
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,MAN,300
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,SANPEDRO,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,YAMOUSSOUKRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,ABIDJAN,350
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,BOUAKE,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,KORHOGO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,MAN,300
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,SANPEDRO,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,YAMOUSSOUKRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,ABIDJAN,800
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,BOUAKE,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,KORHOGO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,MAN,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,SANPEDRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,YAMOUSSOUKRO,500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,ABIDJAN,1300
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,BOUAKE,1300
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,KORHOGO,1500
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,MAN,2000
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,SANPEDRO,1300
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,YAMOUSSOUKRO,1200
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,ABIDJAN,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,BOUAKE,359
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,KORHOGO,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,MAN,400
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,SANPEDRO,200
juin,2022-06-13,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,YAMOUSSOUKRO,600
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,ABIDJAN,1200
juin,2022-06-13,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,BOUAKE,700
